StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",32,"suspension force","radio on","wiper on gte 1","h0v0",9,"hard","E","M","M","WHERE",23.94,27.25,23.21,-1,397,"M","WHERE_M_H","M_H","{\"ImportId\":\"QID1409\"}","{\"ImportId\":\"QID1401_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1402_1\"}",null,"{\"ImportId\":\"QID1403_1\"}",null,"{\"ImportId\":\"QID1404_1\"}",null,"{\"ImportId\":\"QID1405\"}",1,"{\"ImportId\":\"QID1406\"}","{\"ImportId\":\"QID1407\"}","{\"ImportId\":\"QID1408\"}",450
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",54,"suspension force","radio on","wiper on gte 1","h0v0",9,"hard","E","H","M","WHERE",32.89,26.37,25.32,1,398,"M","WHERE_M_H","M_H","{\"ImportId\":\"QID1418\"}","{\"ImportId\":\"QID1410_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1411_1\"}",null,"{\"ImportId\":\"QID1412_1\"}",null,"{\"ImportId\":\"QID1413_1\"}",null,"{\"ImportId\":\"QID1414\"}",0,"{\"ImportId\":\"QID1415\"}","{\"ImportId\":\"QID1416\"}","{\"ImportId\":\"QID1417\"}",451
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",61,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"hard","M","E","M","WHERE",31.4,35.19,52.54,-1,399,"M","WHERE_M_H","M_H","{\"ImportId\":\"QID1427\"}","{\"ImportId\":\"QID1419_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1420_1\"}",null,"{\"ImportId\":\"QID1421_1\"}",null,"{\"ImportId\":\"QID1422_1\"}",null,"{\"ImportId\":\"QID1423\"}",1,"{\"ImportId\":\"QID1424\"}","{\"ImportId\":\"QID1425\"}","{\"ImportId\":\"QID1426\"}",452
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",59,"electricity consumption","radio on","wiper on gte 1","h0v0",9,"hard","M","M","M","WHERE",24.52,38.08,19.24,-1,400,"M","WHERE_M_H","M_H","{\"ImportId\":\"QID1436\"}","{\"ImportId\":\"QID1428_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1429_1\"}",null,"{\"ImportId\":\"QID1430_1\"}",null,"{\"ImportId\":\"QID1431_1\"}",null,"{\"ImportId\":\"QID1432\"}",1,"{\"ImportId\":\"QID1433\"}","{\"ImportId\":\"QID1434\"}","{\"ImportId\":\"QID1435\"}",453
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",22,"electricity consumption","radio on","wiper on gte 1","h0v0",9,"hard","M","H","M","WHERE",37.07,34.01,46.01,-1,401,"M","WHERE_M_H","M_H","{\"ImportId\":\"QID1445\"}","{\"ImportId\":\"QID1437_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1438_1\"}",null,"{\"ImportId\":\"QID1439_1\"}",null,"{\"ImportId\":\"QID1440_1\"}",null,"{\"ImportId\":\"QID1441\"}",1,"{\"ImportId\":\"QID1442\"}","{\"ImportId\":\"QID1443\"}","{\"ImportId\":\"QID1444\"}",454
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",41,"engine temperature","radio on","wiper on gte 1","h0v0",8,"hard","H","E","M","WHERE",23.39,27.83,36.01,-1,402,"M","WHERE_M_H","M_H","{\"ImportId\":\"QID1454\"}","{\"ImportId\":\"QID1446_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1447_1\"}",null,"{\"ImportId\":\"QID1448_1\"}",null,"{\"ImportId\":\"QID1449_1\"}",null,"{\"ImportId\":\"QID1450\"}",1,"{\"ImportId\":\"QID1451\"}","{\"ImportId\":\"QID1452\"}","{\"ImportId\":\"QID1453\"}",455
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",3,"suspension force","radio on","wiper on gte 1","h0v0",8,"hard","H","M","M","WHERE",43.46,38.25,21.29,1,403,"M","WHERE_M_H","M_H","{\"ImportId\":\"QID1463\"}","{\"ImportId\":\"QID1455_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1456_1\"}",null,"{\"ImportId\":\"QID1457_1\"}",null,"{\"ImportId\":\"QID1458_1\"}",null,"{\"ImportId\":\"QID1459\"}",0,"{\"ImportId\":\"QID1460\"}","{\"ImportId\":\"QID1461\"}","{\"ImportId\":\"QID1462\"}",456
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",2,"suspension force","wiper on","gps on gte 1","h0v0",9,"hard","H","H","M","WHERE",67.24,52.22,21.46,1,404,"M","WHERE_M_H","M_H","{\"ImportId\":\"QID1472\"}","{\"ImportId\":\"QID1464_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1465_1\"}",null,"{\"ImportId\":\"QID1466_1\"}",null,"{\"ImportId\":\"QID1467_1\"}",null,"{\"ImportId\":\"QID1468\"}",0,"{\"ImportId\":\"QID1469\"}","{\"ImportId\":\"QID1470\"}","{\"ImportId\":\"QID1471\"}",457
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",63,"engine temperature","gps on","wiper on gte 1","h0v0",9,"hard","E","E","M","WHERE",25.72,21.15,27.32,-1,405,"M","WHERE_M_H","M_H","{\"ImportId\":\"QID1481\"}","{\"ImportId\":\"QID1473_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1474_1\"}",null,"{\"ImportId\":\"QID1475_1\"}",null,"{\"ImportId\":\"QID1476_1\"}",null,"{\"ImportId\":\"QID1477\"}",1,"{\"ImportId\":\"QID1478\"}","{\"ImportId\":\"QID1479\"}","{\"ImportId\":\"QID1480\"}",458
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",72,"fuel consumption","gps on","wiper on gte 1","h0v0",3,"easy","E","M","H","WHERE",50.03,39.08,7.65,1,460,"H","WHERE_H_E","H_E","{\"ImportId\":\"QID1976\"}","{\"ImportId\":\"QID1968_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1969_1\"}",null,"{\"ImportId\":\"QID1970_1\"}",null,"{\"ImportId\":\"QID1971_1\"}",null,"{\"ImportId\":\"QID1972\"}",0,"{\"ImportId\":\"QID1973\"}","{\"ImportId\":\"QID1974\"}","{\"ImportId\":\"QID1975\"}",459
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",34,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","E","H","H","WHERE",28.71,28.05,26.7,1,461,"H","WHERE_H_E","H_E","{\"ImportId\":\"QID1985\"}","{\"ImportId\":\"QID1977_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1978_1\"}",null,"{\"ImportId\":\"QID1979_1\"}",null,"{\"ImportId\":\"QID1980_1\"}",null,"{\"ImportId\":\"QID1981\"}",0,"{\"ImportId\":\"QID1982\"}","{\"ImportId\":\"QID1983\"}","{\"ImportId\":\"QID1984\"}",460
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",38,"electricity consumption","wiper on","gps on gte 1","h0v0",3,"easy","M","E","H","WHERE",28.47,24.71,26.31,-1,462,"H","WHERE_H_E","H_E","{\"ImportId\":\"QID1994\"}","{\"ImportId\":\"QID1986_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1987_1\"}",null,"{\"ImportId\":\"QID1988_1\"}",null,"{\"ImportId\":\"QID1989_1\"}",null,"{\"ImportId\":\"QID1990\"}",1,"{\"ImportId\":\"QID1991\"}","{\"ImportId\":\"QID1992\"}","{\"ImportId\":\"QID1993\"}",461
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",47,"suspension force","wiper on","gps on gte 1","h0v0",3,"easy","M","M","H","WHERE",27.33,31.26,38.15,-1,463,"H","WHERE_H_E","H_E","{\"ImportId\":\"QID2003\"}","{\"ImportId\":\"QID1995_PAGE_SUBMIT\"}","{\"ImportId\":\"QID1996_1\"}",null,"{\"ImportId\":\"QID1997_1\"}",null,"{\"ImportId\":\"QID1998_1\"}",null,"{\"ImportId\":\"QID1999\"}",1,"{\"ImportId\":\"QID2000\"}","{\"ImportId\":\"QID2001\"}","{\"ImportId\":\"QID2002\"}",462
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",20,"electricity consumption","radio on","wiper on gte 1","h0v0",3,"easy","M","H","H","WHERE",83.95,44.37,21.29,-1,464,"H","WHERE_H_E","H_E","{\"ImportId\":\"QID2012\"}","{\"ImportId\":\"QID2004_PAGE_SUBMIT\"}","{\"ImportId\":\"QID2005_1\"}",null,"{\"ImportId\":\"QID2006_1\"}",null,"{\"ImportId\":\"QID2007_1\"}",null,"{\"ImportId\":\"QID2008\"}",1,"{\"ImportId\":\"QID2009\"}","{\"ImportId\":\"QID2010\"}","{\"ImportId\":\"QID2011\"}",463
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",6,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","E","H","WHERE",45.54,37.7,15.14,1,465,"H","WHERE_H_E","H_E","{\"ImportId\":\"QID2021\"}","{\"ImportId\":\"QID2013_PAGE_SUBMIT\"}","{\"ImportId\":\"QID2014_1\"}",null,"{\"ImportId\":\"QID2015_1\"}",null,"{\"ImportId\":\"QID2016_1\"}",null,"{\"ImportId\":\"QID2017\"}",0,"{\"ImportId\":\"QID2018\"}","{\"ImportId\":\"QID2019\"}","{\"ImportId\":\"QID2020\"}",464
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",12,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","M","H","WHERE",32.78,24.89,26.82,1,466,"H","WHERE_H_E","H_E","{\"ImportId\":\"QID2030\"}","{\"ImportId\":\"QID2022_PAGE_SUBMIT\"}","{\"ImportId\":\"QID2023_1\"}",null,"{\"ImportId\":\"QID2024_1\"}",null,"{\"ImportId\":\"QID2025_1\"}",null,"{\"ImportId\":\"QID2026\"}",0,"{\"ImportId\":\"QID2027\"}","{\"ImportId\":\"QID2028\"}","{\"ImportId\":\"QID2029\"}",465
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",67,"electricity consumption","wiper on","gps on gte 1","h0v0",3,"easy","H","H","H","WHERE",28.76,25.28,21.52,-1,467,"H","WHERE_H_E","H_E","{\"ImportId\":\"QID2039\"}","{\"ImportId\":\"QID2031_PAGE_SUBMIT\"}","{\"ImportId\":\"QID2032_1\"}",null,"{\"ImportId\":\"QID2033_1\"}",null,"{\"ImportId\":\"QID2034_1\"}",null,"{\"ImportId\":\"QID2035\"}",1,"{\"ImportId\":\"QID2036\"}","{\"ImportId\":\"QID2037\"}","{\"ImportId\":\"QID2038\"}",466
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",64,"engine temperature","gps on","wiper on gte 1","h0v0",3,"easy","E","E","H","WHERE",28.23,35.45,28.36,1,468,"H","WHERE_H_E","H_E","{\"ImportId\":\"QID2048\"}","{\"ImportId\":\"QID2040_PAGE_SUBMIT\"}","{\"ImportId\":\"QID2041_1\"}",null,"{\"ImportId\":\"QID2042_1\"}",null,"{\"ImportId\":\"QID2043_1\"}",null,"{\"ImportId\":\"QID2044\"}",0,"{\"ImportId\":\"QID2045\"}","{\"ImportId\":\"QID2046\"}","{\"ImportId\":\"QID2047\"}",467
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",72,"fuel consumption","gps on","wiper on gte 1","h0v0",6,"medium","E","M","H","WHERE",40.97,39.08,17.15,1,469,"H","WHERE_H_M","H_M","{\"ImportId\":\"QID2057\"}","{\"ImportId\":\"QID2049_PAGE_SUBMIT\"}","{\"ImportId\":\"QID2050_1\"}",null,"{\"ImportId\":\"QID2051_1\"}",null,"{\"ImportId\":\"QID2052_1\"}",null,"{\"ImportId\":\"QID2053\"}",0,"{\"ImportId\":\"QID2054\"}","{\"ImportId\":\"QID2055\"}","{\"ImportId\":\"QID2056\"}",468
"{\"ImportId\":\"startDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"endDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"status\"}","{\"ImportId\":\"ipAddress\"}","{\"ImportId\":\"progress\"}","{\"ImportId\":\"duration\"}","{\"ImportId\":\"finished\"}","{\"ImportId\":\"recordedDate\",\"timeZone\":\"America/Denver\"}","{\"ImportId\":\"_recordId\"}","{\"ImportId\":\"recipientLastName\"}","{\"ImportId\":\"recipientFirstName\"}","{\"ImportId\":\"recipientEmail\"}","{\"ImportId\":\"externalDataReference\"}","{\"ImportId\":\"locationLatitude\"}","{\"ImportId\":\"locationLongitude\"}","{\"ImportId\":\"distributionChannel\"}","{\"ImportId\":\"userLanguage\"}",34,"suspension force","gps on","wiper on gte 1","h0v0",5,"medium","E","H","H","WHERE",25.93,28.05,40.99,1,470,"H","WHERE_H_M","H_M","{\"ImportId\":\"QID2066\"}","{\"ImportId\":\"QID2058_PAGE_SUBMIT\"}","{\"ImportId\":\"QID2059_1\"}",null,"{\"ImportId\":\"QID2060_1\"}",null,"{\"ImportId\":\"QID2061_1\"}",null,"{\"ImportId\":\"QID2062\"}",0,"{\"ImportId\":\"QID2063\"}","{\"ImportId\":\"QID2064\"}","{\"ImportId\":\"QID2065\"}",469
